id,year,quantity
10216,2013,38
10219,2000,50
10221,2011,553
10222,1987,4
10223,2013,24
10226,1953,1
10228,2011,30
10230,1979,67
10231,1969,23
10234,1989,15
10235,2004,1
10236,1998,471
10237,1986,76
10240,1998,293
10243,2010,15
10244,1974,89
10246,1996,4
10248,2011,152
10250,2008,1157
10251,1984,34
10255,1996,56
10256,2002,37
10257,2016,2
10261,2012,4
10262,2000,106
10263,1978,322
10266,1970,1
10269,1995,109
10271,2004,21
10273,1998,1
10277,2016,45
10279,2005,47
10281,2016,4
10282,2013,2844
10283,1998,1201
10284,2011,4
10286,1970,97
10288,2014,68
10289,1985,8
10291,1992,185
10293,2004,352
10294,2004,84
10298,2008,948
10299,2007,52
10301,2013,116
10302,2004,49
10304,2002,41
10305,1974,62
10306,2009,1621
10309,1976,683
10315,1998,73
10316,2010,282
10319,2010,3
10321,1978,30
10326,1992,235
10327,2015,157
10328,2001,8
10331,2013,637
10332,2008,280
10333,1963,48
10335,1979,75
10336,1982,3
10339,2012,279
10341,2010,95
10343,1994,3
10344,2002,680
10345,2012,49
10346,2011,147
10350,1992,1
10351,2016,254
10352,1986,2
10353,2009,7
10355,1986,61
10357,2013,23
10359,1987,70
10360,1989,23
10361,2006,361
10364,2016,2
10366,1967,72
10367,2013,271
10368,1980,37
10369,2016,61
10370,2012,232
10371,2014,49
10372,2001,41
10373,1996,12
10374,2006,671
10377,1988,701
10380,2015,12
10382,2015,57
10383,1983,180
10387,2013,26
10388,2007,63
10389,2003,45
10392,1994,22
10394,2016,82
10396,2007,240
10397,2014,720
10401,2008,522
10402,2002,481
10407,2013,106
10408,1975,60
10409,1979,37
10410,1953,1
10413,2010,674
10414,2009,153
10415,2005,26
10418,2015,327
10419,2015,33
10420,2013,97
10424,2017,3
10425,1982,15
10426,1958,21
10427,2005,1
10428,2013,141
10430,2004,75
10431,1957,150
10433,1999,26
10436,1974,112
10437,2002,1492
10439,2013,324
10441,2016,48
10442,1995,10
10443,2006,507
10446,2014,389
10447,2001,8
10448,2003,326
10449,1998,120
10454,1966,344
10455,2013,3
10459,2003,220
10460,2002,13
10463,2012,228
10465,1998,119
10466,1979,87
10467,1970,206
10468,1999,262
10469,2016,120
10471,2005,90
10472,2005,200
10473,2011,469
10474,2012,52
10476,2003,3
10478,2013,3
10480,1987,97
10482,2000,16
10484,1991,67
10485,2006,1
10486,2016,300
10487,1989,71
10489,2009,69
10492,2016,86
10493,2015,2
10494,2006,115
10498,2002,625
10500,2007,604
10501,2008,30
10502,2015,201
10503,2007,31
10505,2016,34
10507,2015,501
10508,2004,62
10509,2013,7
10514,2013,37
10516,2016,7
10517,2010,792
10519,1985,65
10522,2004,114
10525,2014,70
10526,1982,73
10528,2004,214
10530,2003,26
10531,2005,300
10532,2003,55
10533,1971,67
10535,1993,17
10538,2002,482
10539,2007,1
10540,2003,20
10541,2012,695
10543,1993,50
10545,2012,89
10546,1990,493
10547,2010,823
10548,1984,280
10554,1993,91
10557,2012,56
10558,2012,401
10559,2011,61
10560,2016,2003
10563,1998,21
10564,2000,390
10565,2004,26
10569,1994,351
10570,2004,703
10574,2008,82
10576,2003,677
10577,2016,307
10580,2009,58
10581,2014,2
10582,2015,2
10583,2006,462
10584,1989,234
10585,2016,25
10586,2010,93
10587,1983,82
10588,2005,131
10590,2010,18
10591,2007,393
10593,2010,90
10599,2015,788
10601,2003,30
10602,1993,173
10604,1985,41
10607,1997,70
10608,1958,13
10610,2003,92
10611,2004,157
10614,2010,48
10616,1983,179
10618,1992,2
10619,1983,387
10622,2008,95
10623,2011,250
10627,1996,248
10628,2004,70
10629,1999,16
10632,2015,29
10633,2015,54
10634,1998,27
10635,2003,705
10637,1983,2
10638,2000,62
10639,2010,2
10640,2016,79
10641,1988,16
10642,2016,617
10643,2009,143
10646,2016,39
10648,1975,197
10649,2005,157
10650,2010,70
10651,2015,10
10653,1987,1
10654,2014,6
10655,2014,35
10665,1987,5
10668,2016,344
10669,1965,38
10670,2005,1370
10671,2016,68
10674,2012,39
10675,1986,329
10677,1994,31
10681,1996,442
10683,2011,869
10684,2009,14
10685,2010,67
10686,2015,1022
10687,2005,48
10689,1983,52
10690,2006,289
10692,2011,167
10693,2004,75
10696,2010,306
10697,1973,20
10702,2014,46
10704,2003,45
10705,1971,57
10706,2016,78
10707,1993,76
10708,2016,95
10709,2012,217
10710,2014,2
10711,2013,1153
10712,2010,1166
10713,2007,27
10716,2001,201
10717,2000,13
10718,1998,812
10719,1999,158
10720,2011,173
10721,2007,750
10722,1983,36
10723,2002,25
10724,1986,30
10727,1995,122
10728,2015,87
10729,1966,8
10731,2013,57
10734,1980,33
10735,1986,91
10737,2008,149
10738,2015,92
10739,1998,18
10740,2002,100
10742,2006,944
10744,1998,106
10747,2011,414
10748,1979,24
10750,2011,74
10751,2015,61
10752,2012,17
10753,1983,4
10754,1992,23
10755,2005,2792
10757,1998,16
10761,1955,1
10762,1998,39
10764,1973,276
10766,2012,124
10769,1982,10
10770,1998,237
10773,2015,304
10776,1977,1
10778,2012,106
10780,1969,10
10787,1989,114
10788,2014,127
10789,1991,23
10791,1997,365
10792,1993,32
10794,2016,49
10796,1969,115
10797,2003,500
10798,1985,24
10801,2008,61
10802,2006,575
10803,2002,36
10804,1968,5
10808,2014,456
10810,2017,371
10811,2005,38
10812,2015,1638
10813,2003,427
10817,2016,288
10819,2008,19
10821,2006,24
10822,2002,35
10823,1954,1
10825,2005,116
10827,2001,30
10828,1986,140
10831,1998,53
10832,1998,102
10833,2012,41
10838,1999,240
10840,2009,29
10841,2003,121
10843,2011,97
10844,2009,56
10846,1989,136
10847,2003,37
10848,1970,21
10851,2014,327
10852,2013,48
10854,2003,27
10857,2005,44
10858,2006,1052
10860,2013,51
10864,2000,106
10867,2010,278
10868,1987,40
10869,2004,164
10870,1977,1
10873,1984,16
10874,2005,14
10875,2016,2
10876,1976,94
10877,2000,234
10878,1998,71
10880,2001,232
10883,2002,50
10885,2006,199
10887,2003,336
10889,1980,46
10890,2015,125
10891,2015,2
10894,2004,26
10896,1998,22
10897,1997,31
10898,1996,10
10899,2011,2
10901,2016,758
10902,2016,90
10903,2013,79
10904,1993,135
10905,2011,31
10906,2009,1
10909,2004,340
10911,2014,86
10914,2014,5
10915,1990,94
10916,1980,18
10917,2011,122
10918,2014,179
10919,2015,396
10923,2015,300
10927,1994,409
10929,2003,429
10932,1992,62
10934,2004,500
10935,2013,120
10937,1979,72
10938,2004,201
10940,1998,1708
10941,1992,124
10942,1965,1
10945,2015,33
10946,2010,67
10948,1998,98
10949,1982,12
10950,1993,444
10951,2014,59
10953,2003,669
10955,2003,191
10957,1995,21
10958,1999,402
10961,1992,96
10962,2015,60
10964,2007,100
10965,2009,245
10966,2005,30
10967,1986,4
10969,2002,30
10970,2001,219
10972,2012,1
10974,2009,366
10980,1984,64
10981,2009,158
10982,2010,285
10983,1994,13
10985,1995,34
10987,1966,21
10988,2015,369
10990,1990,26
10992,1978,478
10994,2013,1
10996,1980,24
10998,1991,356
10999,2001,229
11000,1998,22
11001,2002,50
11002,2016,2438
11003,2013,169
11006,1977,2
11007,2002,119
11008,2004,50
11010,2011,273
11011,1998,24
11012,2001,167
11013,2013,323
11014,2006,27
11015,2016,2735
11018,2016,50
11020,2004,34
11021,1983,160
11022,2011,117
11025,1966,28
11026,1997,13
11027,2009,17
11028,1987,214
11029,2001,114
11030,2016,3
11031,1987,42
11033,1983,220
11034,2007,851
11035,2016,58
11037,1995,34
11038,2004,70
11041,2014,39
11042,2003,85
11044,2012,52
11046,1989,451
11051,2013,2
11056,2016,865
11057,1998,76
11058,2010,986
11059,2010,326
11060,1979,2
11062,1968,16
11064,2017,2
11065,2012,69
11067,1961,19
11068,1985,24
11069,2004,1000
11070,2012,104
11072,2007,12
11073,2000,83
11078,1991,19
11079,2000,19
11080,1997,2
11082,1994,29
11085,1999,540
11086,2001,29
11087,1987,19
11088,2001,66
11090,2001,747
11093,2000,3
11094,1991,581
11096,1987,238
11098,2006,845
11099,1988,13
11100,1997,22
11101,2004,72
11102,2001,19
11103,2001,1
11104,2010,69
11105,2011,29
11107,1989,19
11108,1999,42
11112,1979,2
11113,1998,23
11118,2012,62
11119,1969,419
11120,2014,75
11121,1978,53
11122,2001,36
11123,2013,601
11124,1997,1417
11127,2011,33
11130,2014,171
11131,2015,513
11132,2003,259
11134,2017,279
11136,2003,618
11138,2010,2
11139,2009,3
11140,2005,200
11141,1993,30
11144,2015,709
11147,2008,20
11148,2015,342
11150,1955,6
11151,2006,47
11152,1986,1
11153,2007,577
11157,1995,204
11158,2000,36
11161,1971,38
11163,1993,12
11164,2002,200
11165,1983,20
11166,2012,40
11167,2010,8
11168,2002,13
11169,2016,4261
11171,2002,1000
11176,1986,241
11177,2009,1310
11178,2012,40
11184,1994,310
11185,2014,39
11188,1992,34
11189,2003,100
11191,1981,2
11192,1997,2
11195,1957,5
11196,1997,148
11197,2015,38
11198,2000,25
11199,2012,13
11201,1987,4
11202,2014,1079
11205,2014,193
11206,2016,76
11207,2016,610
11208,2001,6
11212,2010,243
11213,2016,2
11214,2014,375
11216,1978,519
11217,2010,3
11219,1981,1
11220,2013,356
11221,1978,27
11223,2002,51
11225,2004,592
11226,2010,1307
11227,2015,403
11228,1997,9
11229,2005,11
11230,2015,39
11231,1996,1
11235,1998,10
11236,2001,56
11238,2002,100
11241,1999,369
11242,2016,121
11244,2014,2094
11245,1978,983
11246,2016,39
11247,2002,44
11248,2016,1062
11249,2005,39
11250,2001,731
11251,2013,217
11252,2013,313
11259,2009,720
11260,2004,404
11262,2009,92
11263,1999,119
11265,1953,48
11267,2010,497
11268,2012,207
11272,1984,5
11276,1957,109
11277,2008,69
11279,2007,269
11280,2016,2
11281,2014,29
11283,2006,1
11285,2013,250
11287,2012,121
11289,1982,40
11290,2011,86
11291,1985,48
11292,2007,2
11294,2012,499
11295,2009,221
11296,1999,252
11297,2004,125
11301,1987,16
11302,2007,406
11303,2002,324
11306,2012,48
11307,2007,144
11309,2007,41
11310,2001,20
11311,2015,241
11313,1977,107
11314,2010,157
11317,2012,253
11318,1999,70
11320,2003,14
11322,2015,525
11323,2012,69
11324,2010,45
11327,2007,220
11328,1973,24
11331,1995,9
11332,2003,347
11333,1998,80
11334,1973,28
11338,2010,37
11340,2008,51
11341,2003,849
11342,2017,916
11345,2009,216
11347,2015,55
11348,1983,1
11349,1966,3
11350,1999,319
11351,1967,12
11353,1955,14
11354,2016,81
11357,1993,516
11358,2012,23
11359,2014,662
11360,2010,19
11361,1979,409
11363,2007,38
11364,1985,338
11365,2006,16
11367,2016,134
11368,2013,1
11369,2001,1366
11370,1992,10
11371,2016,46
11374,2009,135
11376,2016,3
11379,1971,11
11381,1998,8
11385,1992,27
11386,1995,27
11387,2016,10
11388,2016,4
11391,2003,1000
11392,2008,37
11393,1999,37
11394,2015,742
11395,2013,285
11396,2009,5
11398,2016,2
11399,2005,517
11400,2004,76
11401,2016,308
11402,2013,5
11403,1985,46
11404,1999,16
11405,1992,174
11406,1992,464
11407,1997,55
11408,2016,66
11409,1992,8
11411,1998,192
11415,2010,102
11416,2003,50
11417,2013,110
11418,2003,2
11424,2007,20
11426,1987,40
11427,2011,240
11429,2007,560
11431,1999,18
11434,1996,10
11437,2003,80
11438,1993,110
11440,2015,79
11441,1988,87
11442,1993,28
11443,2014,396
11444,1996,11
11445,1998,84
11446,2016,33
11447,1989,24
11453,2002,20
11454,1989,69
11455,1976,306
11456,2008,1191
11459,2008,1
11460,2003,67
11461,1998,31
11462,2014,3
11463,2002,511
11464,1974,5
11466,2011,103
11468,2009,910
11470,2011,51
11472,2007,8
11474,2005,12
11479,2012,3
11480,2005,48
11481,2013,993
11483,2002,38
11484,2009,85
11485,1975,202
11487,1987,3
11488,1973,34
11489,1998,397
11490,1978,77
11492,2012,220
11493,2004,26
11494,2008,4
11496,2015,264
11500,1999,20
11501,2010,51
11502,2008,900
11503,2015,620
11505,1987,20
11506,2016,75
11507,2016,219
11508,2016,824
11509,1986,30
11510,2001,62
11511,2015,19
11514,2011,164
11515,2006,62
11516,1991,236
11517,1980,34
11519,1980,8
11520,2010,4338
11523,2015,43
11524,2012,132
11526,2003,63
11528,2016,397
11529,2008,181
11530,2016,542
11531,2014,162
11532,2001,253
11533,2015,78
11536,2000,33
11538,2016,293
11539,2002,182
11540,2003,10
11541,2015,23
11542,2004,11
11543,2015,2
11544,2004,34
11545,2014,13
11546,2015,294
11547,1973,665
11549,1999,19
11552,2003,37
11553,2014,39
11554,2005,2
11557,2008,100
11558,1985,176
11559,2015,65
11560,2012,375
11562,1988,208
11563,1950,1
11566,2006,211
11567,2017,211
11569,1987,16
11571,2016,17
11572,2009,73
11573,2010,19
11574,2014,166
11576,2002,136
11579,2005,63
11581,2013,166
11582,2012,22
11583,1962,8
11584,2015,32
11585,2005,16
11587,2015,509
11588,2013,551
11589,2008,740
11591,2016,60
11592,2015,59
11597,1997,68
11599,1978,120
11600,1989,125
11601,2003,36
11602,2008,880
11603,1977,1
11606,2007,2
11607,2016,67
11610,2000,28
11612,2003,50
11613,2009,64
11614,2004,259
11615,2007,63
11616,1998,19
11619,1974,46
11621,2016,90
11622,2001,226
11623,2012,6
11626,2011,206
11627,2000,29
11629,2013,26
11631,2006,289
11632,2013,107
11633,2011,76
11634,1985,23
11635,2012,3
11636,2011,3
11639,2001,168
11640,2014,26
11641,1972,1
11643,1984,64
11644,1991,32
11645,2014,801
11646,2013,42
11647,1995,1730
11648,2005,72
11650,1986,393
11654,1998,794
11655,2010,1515
11656,2001,322
11657,2002,158
11658,2015,1
11659,2015,37
11662,2000,54
11663,2016,213
11669,1987,18
11670,2004,66
11671,1989,51
11672,2009,111
11673,2009,93
11675,2002,5
11676,1981,55
11679,2009,12
11680,2012,906
11683,2011,2
11684,2001,23
11685,2015,3
11687,1973,236
11688,2006,398
11690,2005,2
11692,2014,27
11693,2014,296
11695,2001,128
11697,2011,30
11698,2000,54
11700,2008,14
11702,2015,699
11703,1982,52
11704,1993,65
11706,1996,70
11709,2013,21
11716,1987,615
11717,2005,354
11718,1996,3
11719,1978,2
11720,2003,50
11721,2001,115
11722,2004,90
11723,2013,108
11725,2008,102
11726,1970,30
11728,2008,34
11729,1979,15
11730,1986,39
11731,2012,125
11733,2015,309
11735,1999,28
11737,2002,258
11738,1977,39
11741,2006,18
11743,1992,2
11745,1994,86
11746,2009,867
11747,2010,1
11748,2015,1
11749,1995,606
11752,1983,18
11753,2011,182
11760,2006,483
11761,1995,201
11762,2013,606
11764,2015,184
11765,1987,4
11768,2001,17
11769,2013,26
11772,1963,6
11773,2016,18
11774,2016,270
11776,2014,54
11778,2010,139
11779,1997,8
11780,1974,314
11785,1970,67
11787,2002,278
11788,2013,2
11789,2015,171
11791,2013,61
11795,2008,299
11797,2016,187
11798,2016,52
11802,1999,208
11803,2011,1
11806,2011,64
11807,1994,55
11808,1968,6
11809,2010,9
11812,1998,58
11815,2016,1000
11820,2007,801
11822,1987,159
11825,2017,909
11826,2001,651
11827,1979,368
11829,2016,256
11830,2002,34
11831,1950,1
11833,2013,10
11835,2006,1
11836,1979,2
11839,2007,74
11840,2001,31
11842,1987,38
11843,1976,131
11844,2010,51
11845,2009,1
11846,2003,692
11848,1997,108
11849,1984,36
11850,2012,18
11854,2016,60
11856,2005,201
11857,1991,139
11858,2005,700
11859,2015,1177
11862,2014,871
11863,2002,393
11864,1998,30
11865,1982,35
11866,2006,30
11867,2003,153
11868,1985,88
11869,2013,52
11870,1982,3
11871,2008,52
11872,2016,416
11873,2015,317
11875,2003,30
11877,2005,40
11878,2011,161
11883,1987,50
11884,1975,488
11885,1985,4
11887,1999,89
11890,1966,25
11892,2015,279
11893,2011,30
11894,2005,50
11895,1994,249
11896,2004,3
11899,2004,30
11901,2004,33
11902,2014,563
11903,1997,26
11905,2013,346
11906,2017,136
11907,1971,62
11909,1999,17
11910,2011,8
11913,2013,373
11915,1966,8
11916,2017,121
11917,2001,21
11920,1981,8
11921,2007,45
11922,1987,125
11924,2007,45
11925,1987,627
11926,2005,47
11927,1986,3
11929,2012,89
11931,1977,1
11934,2011,38
11936,1978,22
11937,2015,234
11938,2001,4
11939,1976,328
11940,1980,40
11941,2004,32
11943,2013,41
11944,1998,20
11946,2013,16
11947,1996,8
11948,2007,830
11949,2013,42
11950,1988,86
11951,2002,7
11954,2003,50
11956,1997,11
11957,2000,10
11959,2004,86
11960,1990,43
11961,1998,502
11962,1991,535
11963,2016,200
11965,2016,802
11966,1971,3
11967,2011,3
11969,1992,26
11970,2002,433
11971,2014,2
11974,1998,12
11976,2006,20
11977,2008,142
11980,2002,50
11981,2002,50
11983,2014,151
11984,1997,127
11985,2012,204
11987,1979,38
11989,2003,1
11990,2001,1
11992,2016,64
11993,2001,104
11995,2014,65
11999,2013,2229
12000,2001,1
12001,2000,45
12002,2012,31
12004,1996,80
12005,2016,40
12007,2014,2
12008,2008,75
12009,2003,25
12010,1963,6
12011,2015,200
12015,2012,479
12016,2012,132
12017,1979,23
12020,2002,200
12023,2008,2
12024,2014,77
12025,1980,46
12029,1994,35
12031,2003,56
12036,2011,13
12038,2006,233
12039,1992,6
12043,2016,93
12045,2015,702
12047,1998,29
12048,2003,5
12049,2008,9
12050,2010,1
12051,2006,47
12052,2014,626
12053,2001,4
12054,1994,62
12055,2007,51
12056,2017,256
12057,2016,26
12060,2004,81
12061,2016,527
12062,2002,100
12063,2015,21
12064,2000,25
12065,2016,350
12066,1976,203
12074,2015,745
12076,2010,395
12077,1986,62
12078,1997,24
12080,2006,58
12082,2004,46
12083,1970,155
12084,2009,72
12085,1963,125
12086,1985,50
12087,2008,1301
12089,1998,845
12090,1999,79
12094,2014,26
12096,1993,27
12097,1987,48
12099,2011,795
12101,2006,22
12102,2014,26
12103,2014,78
12104,2009,94
12106,2002,47
12107,2015,48
12108,2012,2
12109,2007,54
12111,2000,108
12112,2008,38
12115,2011,66
12120,1985,97
12123,2007,654
12124,2000,75
12126,1999,638
12128,2012,304
12130,1975,46
12131,1970,30
12132,1996,161
12133,1990,38
12134,2015,149
12135,2008,322
12136,2012,677
12139,1973,338
12141,2016,62
12142,2005,290
12143,1972,53
12144,2005,59
12145,2002,248
12147,2013,5
12148,1999,17
12150,1980,260
12151,2011,50
12152,2004,76
12155,1999,26
12156,2003,104
12157,1994,36
12160,1991,57
12161,2005,5462
12164,2013,487
12166,2012,3
12167,2015,3
12169,1979,208
12170,2009,65
12172,2015,24
12176,2015,34
12177,1949,24
12178,1999,160
12179,1987,27
12180,2006,63
12185,2014,2
12186,1986,219
12190,2002,500
12192,2013,71
12194,1986,93
12196,2000,591
12197,2015,23
12200,2002,80
12202,2016,1
12203,2012,81
12205,1990,119
12206,2012,1
12208,1979,3
12217,1984,61
12218,1977,96
12219,1988,57
12220,2012,31
12223,2013,1615
12225,1974,90
12226,1999,2
12228,2006,579
12232,1969,92
12233,2007,25
12234,2012,8
12235,1995,24
12237,2013,107
12238,1971,58
12239,2017,3
12240,2002,16
12242,2016,290
12243,1987,150
12244,1987,3
12245,1991,532
12246,2014,360
12247,2011,28
12249,2014,34
12250,1995,199
12252,1966,22
12255,1998,264
12256,1974,242
12257,2002,407
12258,1983,34
12261,1987,77
12263,1973,330
12264,1993,688
12266,2009,207
12267,1985,15
12268,2000,202
12269,2012,16
12270,2011,155
12272,1966,8
12274,2003,3
12275,2012,456
12277,2007,92
12278,1991,78
12279,2009,53
12280,2004,53
12281,2000,203
12282,2002,100
12283,1992,192
12285,2015,153
12286,1999,28
12287,1992,156
12290,1978,34
12294,1991,525
12295,1969,107
12296,2015,2
12297,2012,3
12298,2010,391
12299,1996,326
12300,1998,92
12301,1985,78
12304,2005,9
12305,2012,34
12311,2015,146
12313,2000,110
12314,2004,302
12317,1998,141
12318,2005,47
12319,1985,98
12323,2012,95
12324,2016,76
12325,2008,703
12326,2012,30
12328,1970,74
12329,1997,1
12330,1981,37
12332,2002,25
12334,2004,30
12335,1997,33
12337,2010,23
12338,2016,225
12339,2001,687
12341,2016,171
12342,2013,425
12348,1999,789
12352,1984,50
12354,2015,408
12356,1993,17
12358,2000,69
12359,1973,170
12361,2014,1181
12363,1977,385
12365,1996,1
12367,2001,42
12368,2013,36
12369,2001,44
12371,2010,250
12372,2015,36
12373,2001,70
12375,1990,432
12376,1955,6
12377,1988,77
12378,2014,198
12381,2010,140
12382,1997,439
12383,2015,832
12384,2013,193
12385,1985,36
12386,2014,3
12388,1982,5
12389,2015,71
12391,2015,225
12396,2006,277
12397,2016,4175
12399,2008,81
12406,2016,1180
12407,2001,8
12408,1990,25
12412,2016,34
12414,2013,276
12415,1987,59
12419,1994,410
12420,1985,23
12424,2011,5
12426,2015,24
12431,2011,377
12432,2013,53
12435,2012,3
12438,2004,86
12440,1998,267
12441,1976,105
12444,2011,47
12446,2002,50
12447,2015,161
12448,1969,4
12449,1978,701
12451,2001,204
12452,2015,587
12453,2012,3
12454,2015,48
12455,1985,14
12456,1993,181
12460,2009,1070
12461,2010,29
12463,2016,137
12466,2008,236
12467,1978,245
12468,2001,9
12469,2012,241
12470,1997,18
12471,2001,76
12474,2015,53
12477,2008,96
12479,2012,1349
12481,2012,89
12483,1987,45
12484,1986,34
12487,2015,79
12488,1999,119
12489,2002,26
12490,1981,163
12491,2013,1
12492,1999,30
12495,1997,134
12496,2012,291
12497,1962,40
12498,1999,30
12499,1986,12
12500,2015,11
12501,2011,201
12502,2002,117
12503,2009,528
12505,1966,44
12506,1972,1
12507,2010,103
12508,2011,217
12509,1989,63
12511,2002,100
12513,2001,74
12514,2009,14
12515,1977,2
12517,2006,198
12518,2016,196
12519,2013,471
12521,2011,205
12522,2008,146
12523,1997,39
12525,1988,108
12526,2015,264
12527,1999,86
12528,1987,20
12529,2016,9
12532,2000,4
12533,2007,712
12537,1969,11
12538,2002,50
12540,2002,84
12541,1994,688
12545,2000,20
12546,2013,81
12547,2003,219
12548,2011,606
12551,1998,12
12552,2014,27
12553,2002,440
12554,2000,303
12556,1994,64
12557,2002,270
12558,2003,50
12561,2011,43
12562,2001,17
12565,2009,15
12566,2012,66
12567,1987,19
12571,1999,8
12573,2016,203
12575,2008,442
12578,2011,165
12579,1973,19
12583,1992,4
12584,1998,283
12585,1980,242
12588,2013,97
12589,2010,1
12591,2005,16
12592,2013,215
12593,1981,2
12595,2016,100
12596,2014,49
12598,2015,61
12600,1985,3
12601,1987,1
12602,2015,359
12604,2006,63
12605,2010,1
12606,1999,44
12609,1972,67
12610,2010,1135
12611,2015,781
12612,2010,4
12617,2003,100
12619,2016,86
12623,1994,43
12624,2007,1
12626,2014,30
12628,1998,92
12633,2012,1415
12634,2002,8
12635,2012,2
12636,2014,364
12638,2008,1
12640,2013,2
12641,1986,104
12642,2015,13
12643,2013,1
12644,2000,1308
12645,1987,265
12646,1998,417
12648,2006,444
12650,2008,13
12651,2008,1
12652,2014,50
12653,2012,448
12655,2002,3
12656,2015,1689
12657,2011,774
12658,1979,39
12659,1973,112
12661,1998,227
12662,1988,28
12663,2016,230
12666,2002,19
12670,1989,460
12676,2016,213
12678,1966,19
12679,2011,127
12681,2011,57
12686,2013,64
12687,2003,224
12691,2014,1314
12692,1997,218
12696,2012,3
12697,2000,115
12698,2016,249
12699,1986,279
12703,2016,205
12704,2003,25
12706,1989,3
12707,2007,265
12710,1989,32
12712,1991,184
12713,2003,326
12714,2013,70
12717,2014,41
12720,2001,457
12722,2003,148
12723,2014,135
12724,2013,1023
12725,2012,363
12726,2004,506
12727,2007,1
12729,2011,286
12731,1987,9
12734,1987,62
12736,1985,622
12737,2014,7
12738,1979,2
12740,1990,670
12741,1977,324
12742,1985,268
12744,2000,16
12747,2015,305
12749,1962,24
12750,2012,196
12751,2009,351
12752,1998,174
12753,2016,3
12754,2016,37
12755,1989,5
12756,2016,102
12758,1954,1
12761,2009,906
12764,1999,19
12765,2016,3
12766,2013,498
12769,2010,10
12770,1999,22
12773,2015,69
12774,2008,206
12775,1992,435
12777,1987,1
12778,2002,43
12781,2014,30
12782,2005,16
12784,1988,69
12786,2015,81
12787,2014,426
12790,2016,90
12792,1998,149
12793,2016,63
12794,2013,322
12795,2011,32
12796,2009,295
12797,2006,499
