year,set_num,id,version
2019,70828-1,30033,1
2019,70829-1,29403,1
1984,708-3,6219,1
2019,70830-1,29412,1
2019,70831-1,30032,1
2019,70832-1,30005,1
2019,70833-1,30006,1
2019,70834-1,30031,1
2019,70835-1,30030,1
2019,70836-1,30029,1
2019,70837-1,32633,1
2019,70838-1,32634,1
2019,70839-1,31973,1
2019,70840-1,31260,1
2019,70841-1,30028,1
2019,70842-1,32632,1
2019,70847-1,37806,1
2019,70848-1,37809,1
2019,70849-1,37810,1
2017,70900-1,11916,1
2007,7090-1,4498,1
2017,70901-1,10000,1
2017,70902-1,9478,1
2017,70903-1,10172,1
2017,70904-1,16791,1
2017,70905-1,16591,1
2017,70906-1,16796,1
2017,70907-1,16781,1
2017,70908-1,16691,1
2017,70909-1,16814,1
1978,709-1,4464,1
2017,70910-1,16802,1
2007,7091-1,2853,1
2017,70911-1,1630,1
2017,70912-1,16813,1
2017,70913-1,18439,1
2017,70914-1,18440,1
2017,70915-1,18441,1
2017,70916-1,18442,1
2017,70917-1,18476,1
2018,70918-1,21271,1
2018,70919-1,21272,1
1984,709-2,11849,1
2018,70920-1,21273,1
2007,7092-1,10178,1
2018,70921-1,21274,1
2017,70922-1,21002,1
2018,70923-1,21275,1
2007,7093-1,2223,1
2007,7094-1,6272,1
2009,7097-1,16081,1
2004,7099-1,9144,1
2013,71000-0,4875,1
2013,71000-1,10478,1
2013,71000-10,12640,1
2013,71000-11,15146,1
2013,71000-12,1856,1
2013,71000-13,1968,1
2013,71000-14,15630,1
2013,71000-15,7175,1
2013,71000-16,16130,1
2013,71000-17,1159,1
2013,71000-18,11143,1
2013,71000-2,15050,1
2013,71000-3,15673,1
2013,71000-4,6665,1
2013,71000-5,1646,1
2013,71000-6,15084,1
2013,71000-7,9843,1
2013,71000-8,1033,1
2013,71000-9,4056,1
1963,7100-1,1065,1
2013,71001-0,5518,1
2013,71001-1,7922,1
2013,71001-10,7454,1
2013,71001-11,10025,1
2013,71001-12,14633,1
2013,71001-13,3121,1
2013,71001-14,3945,1
2013,71001-15,9167,1
2013,71001-16,11051,1
2013,71001-17,5366,1
2013,71001-17,72630,2
2013,71001-18,10052,1
2013,71001-19,8860,1
2013,71001-2,13040,1
2013,71001-3,12890,1
2013,71001-4,576,1
2013,71001-5,6092,1
2013,71001-6,15790,1
2013,71001-7,15002,1
2013,71001-8,378,1
2013,71001-9,11788,1
2013,71002-0,12637,1
2013,71002-1,2712,1
2013,71002-10,6830,1
2013,71002-11,1986,1
2013,71002-12,840,1
2013,71002-13,13507,1
2013,71002-14,4192,1
2013,71002-15,14104,1
2013,71002-16,3388,1
2014,71002-17,11190,1
2013,71002-18,13480,1
2013,71002-2,9336,1
2013,71002-3,8705,1
2013,71002-4,7577,1
2013,71002-5,15591,1
2013,71002-6,3788,1
2013,71002-7,1886,1
2013,71002-8,4455,1
2013,71002-9,4624,1
2014,71004-0,7025,1
2014,71004-1,7327,1
2014,71004-10,13044,1
2014,71004-11,2691,1
2014,71004-12,9173,1
2014,71004-13,5048,1
2014,71004-14,7501,1
2014,71004-15,8595,1
2014,71004-16,9244,1
2014,71004-17,5133,1
2014,71004-18,36431,1
2014,71004-19,9765,1
2014,71004-2,2247,1
2014,71004-3,7061,1
2014,71004-4,10710,1
2014,71004-5,5635,1
2014,71004-6,589,1
2014,71004-7,13011,1
2014,71004-8,7520,1
2014,71004-9,9938,1
2014,71005-0,4071,1
2014,71005-1,16284,1
2014,71005-10,12007,1
2014,71005-10,30342,2
2014,71005-11,11971,1
2014,71005-12,5295,1
2014,71005-13,8945,1
2014,71005-14,8288,1
2014,71005-15,369,1
2014,71005-16,1211,1
2014,71005-17,9960,1
2014,71005-18,8782,1
2014,71005-2,9639,1
2014,71005-3,11462,1
2014,71005-4,294,1
2014,71005-5,9122,1
2014,71005-6,8059,1
2014,71005-7,13575,1
2014,71005-8,7979,1
2014,71005-9,3264,1
2014,71006-1,5582,1
2014,71007-0,8678,1
2014,71007-1,14757,1
2014,71007-10,5237,1
2014,71007-11,12386,1
2014,71007-12,4093,1
2014,71007-13,3037,1
2014,71007-14,16015,1
2014,71007-15,2016,1
2014,71007-16,5834,1
2014,71007-17,3271,1
2014,71007-18,13992,1
2014,71007-2,10914,1
2014,71007-3,2644,1
2014,71007-4,14436,1
2014,71007-5,4607,1
2014,71007-6,106,1
2014,71007-7,2013,1
2014,71007-8,5437,1
2014,71007-9,14501,1
2015,71008-0,12044,1
2015,71008-1,6208,1
2015,71008-10,10001,1
2015,71008-11,8009,1
2015,71008-12,4846,1
2015,71008-13,9013,1
2015,71008-14,5899,1
2015,71008-15,10891,1
2015,71008-16,16316,1
2015,71008-17,9033,1
2015,71008-18,4666,1
2015,71008-2,3700,1
2015,71008-3,14318,1
2015,71008-4,13807,1
2015,71008-5,13556,1
2015,71008-6,14578,1
2015,71008-7,9261,1
2015,71008-8,15024,1
2015,71008-9,3446,1
2015,71009-0,13485,1
2015,71009-1,3453,1
2015,71009-10,3954,1
2015,71009-11,7029,1
2015,71009-12,14269,1
2015,71009-13,12296,1
2015,71009-14,3629,1
2015,71009-15,13110,1
2015,71009-16,14695,1
2015,71009-17,8734,1
2015,71009-18,11784,1
2015,71009-2,13053,1
2015,71009-3,11543,1
2015,71009-4,7260,1
2015,71009-5,14863,1
2015,71009-6,15684,1
2015,71009-7,2403,1
2015,71009-8,7427,1
2015,71009-9,8263,1
1973,710-1,13965,1
2015,71010-0,2720,1
2015,71010-1,14002,1
2015,71010-10,8880,1
2015,71010-11,11685,1
2015,71010-12,10582,1
2015,71010-13,12167,1
2015,71010-14,7792,1
2015,71010-15,1578,1
2015,71010-16,10493,1
2015,71010-17,398,1
2015,71010-18,9624,1
2015,71010-2,653,1
2015,71010-3,7326,1
2015,71010-4,3399,1
2015,71010-5,3717,1
2015,71010-6,15912,1
2015,71010-7,5222,1
2015,71010-8,15448,1
2015,71010-9,5273,1
1999,7101-1,9982,1
2016,71011-0,5197,1
2016,71011-1,14490,1
2016,71011-10,9732,1
2016,71011-11,9401,1
2016,71011-12,12765,1
2016,71011-13,14645,1
2016,71011-14,14048,1
2016,71011-15,5251,1
2016,71011-16,15199,1
2016,71011-17,14442,1
2016,71011-18,14508,1
2016,71011-2,5658,1
2016,71011-3,2185,1
2016,71011-4,4329,1
2016,71011-5,7615,1
2016,71011-6,1517,1
2016,71011-7,9091,1
2016,71011-8,12753,1
2016,71011-9,334,1
2016,71012-0,35138,1
2016,71012-1,13171,1
2016,71012-10,9174,1
2016,71012-11,25,1
2016,71012-12,12202,1
2016,71012-13,2428,1
2016,71012-14,7916,1
2016,71012-15,14500,1
2016,71012-16,10875,1
2016,71012-17,7819,1
2016,71012-18,15069,1
2016,71012-19,16460,1
2016,71012-2,547,1
2016,71012-20,35139,1
2016,71012-3,5003,1
2016,71012-4,7166,1
2016,71012-5,15855,1
2016,71012-6,10281,1
2016,71012-7,5232,1
2016,71012-8,10176,1
2016,71012-9,2376,1
2016,71013-0,47395,1
2016,71013-1,3166,1
2016,71013-10,2841,1
2016,71013-11,11280,1
2016,71013-12,13540,1
2016,71013-13,15387,1
2016,71013-14,2768,1
2016,71013-15,5188,1
2016,71013-16,5268,1
2016,71013-17,16423,1
2016,71013-17,47436,2
2016,71013-18,82555,1
2016,71013-2,10215,1
2016,71013-3,11030,1
2016,71013-4,5337,1
2016,71013-5,1880,1
2016,71013-6,856,1
2016,71013-7,14671,1
2016,71013-8,3864,1
2016,71013-9,11376,1
2016,71014-0,44597,1
2016,71014-1,10364,1
2016,71014-10,13846,1
2016,71014-11,7006,1
2016,71014-12,3619,1
2016,71014-13,7284,1
2016,71014-14,11398,1
2016,71014-15,397,1
2016,71014-16,13956,1
2016,71014-17,16593,1
2016,71014-18,44598,1
2016,71014-2,1503,1
2016,71014-3,11213,1
2016,71014-4,5496,1
2016,71014-5,3420,1
2016,71014-6,14938,1
2016,71014-7,4894,1
2016,71014-8,15052,1
2016,71014-9,10257,1
2015,71016-1,16139,1
2017,71017-0,30343,1
2017,71017-1,224,1
2017,71017-10,10139,1
2017,71017-11,2176,1
2017,71017-12,4043,1
2017,71017-13,11064,1
2017,71017-14,3120,1
2017,71017-15,13772,1
2017,71017-16,8991,1
2017,71017-17,3413,1
2017,71017-18,15859,1
2017,71017-19,1790,1
2017,71017-2,9323,1
2017,71017-20,34,1
2017,71017-21,16594,1
2017,71017-3,7470,1
2017,71017-4,1478,1
2017,71017-5,10424,1
2017,71017-6,15274,1
2017,71017-7,3218,1
2017,71017-8,8410,1
2017,71017-9,12239,1
2017,71018-0,47452,1
2017,71018-1,18458,1
2017,71018-10,18463,1
2017,71018-11,18185,1
2017,71018-12,18183,1
2017,71018-13,18161,1
2017,71018-14,18466,1
2017,71018-15,18184,1
2017,71018-16,18174,1
2017,71018-17,18701,1
2017,71018-18,18006,1
2017,71018-2,18459,1
2017,71018-3,18169,1
2017,71018-4,18170,1
2017,71018-5,18460,1
2017,71018-6,18203,1
2017,71018-7,18645,1
2017,71018-8,18462,1
2017,71018-9,18464,1
2017,71019-0,49631,1
2017,71019-1,20003,1
2017,71019-10,19938,1
2017,71019-11,19982,1
2017,71019-12,19983,1
2017,71019-13,19984,1
2017,71019-14,19985,1
2017,71019-15,19986,1
2017,71019-16,19987,1
2017,71019-17,19988,1
2017,71019-18,19989,1
2017,71019-19,19990,1
2017,71019-2,20479,1
2017,71019-20,19991,1
2017,71019-21,20004,1
2017,71019-22,26185,1
2017,71019-3,19931,1
2017,71019-4,19932,1
2017,71019-5,19933,1
2017,71019-6,19934,1
2017,71019-7,19935,1
2017,71019-8,19936,1
2017,71019-9,19937,1
1966,710-2,14181,1
2018,71020-0,21579,1
2018,71020-1,21580,1
2018,71020-10,21589,1
2018,71020-11,21590,1
2018,71020-12,21591,1
2018,71020-13,21592,1
2018,71020-14,21593,1
2018,71020-15,21594,1
2018,71020-16,21595,1
2018,71020-17,21596,1
2018,71020-18,21597,1
2018,71020-19,21598,1
2018,71020-2,21581,1
2018,71020-20,21599,1
2018,71020-21,21600,1
2018,71020-22,21601,1
2018,71020-23,26188,1
2018,71020-3,21582,1
2018,71020-4,21583,1
2018,71020-5,21584,1
2018,71020-6,21585,1
2018,71020-7,21586,1
2018,71020-8,21587,1
2018,71020-9,21588,1
2018,71021-0,23213,1
2018,71021-1,23214,1
2018,71021-10,23223,1
2018,71021-11,23224,1
2018,71021-12,23225,1
2018,71021-13,23226,1
2018,71021-14,23227,1
2018,71021-15,23228,1
2018,71021-16,23229,1
2018,71021-17,23230,1
2018,71021-18,23231,1
2018,71021-19,23232,1
2018,71021-2,23215,1
2018,71021-3,23216,1
2018,71021-4,23217,1
2018,71021-5,23218,1
2018,71021-6,23219,1
2018,71021-7,23220,1
2018,71021-8,23221,1
2018,71021-9,23222,1
2018,71022-0,26723,1
2018,71022-1,26696,1
2018,71022-10,26709,1
2018,71022-11,26710,1
2018,71022-12,26711,1
2018,71022-13,26712,1
2018,71022-14,26713,1
2018,71022-15,26714,1
2018,71022-16,26715,1
2018,71022-17,26716,1
2018,71022-18,26717,1
2018,71022-19,26718,1
2018,71022-2,26699,1
2018,71022-20,26720,1
2018,71022-21,26721,1
2018,71022-22,26722,1
2018,71022-23,26558,1
2018,71022-24,26724,1
2018,71022-3,26701,1
2018,71022-4,26702,1
2018,71022-5,26703,1
2018,71022-6,26704,1
2018,71022-7,26705,1
2018,71022-8,26706,1
2018,71022-9,26707,1
2019,71023-0,31837,1
2019,71023-1,31839,1
2019,71023-10,31841,1
2019,71023-11,31855,1
2019,71023-12,31853,1
2019,71023-13,31857,1
2019,71023-14,31847,1
2019,71023-15,31856,1
2019,71023-16,31849,1
2019,71023-17,31850,1
2019,71023-18,31852,1
2019,71023-19,31851,1
2019,71023-2,31840,1
2019,71023-20,31858,1
2019,71023-21,31860,1
2019,71023-22,31861,1
2019,71023-23,32338,1
2019,71023-3,31846,1
2019,71023-4,31843,1
2019,71023-5,31842,1
2019,71023-6,31845,1
2019,71023-7,31859,1
2019,71023-8,31844,1
2019,71023-9,31854,1
2019,71024-0,34100,1
2019,71024-1,34080,1
2019,71024-10,34090,1
2019,71024-11,34089,1
2019,71024-12,34088,1
2019,71024-13,34097,1
2019,71024-14,34096,1
2019,71024-15,34093,1
2019,71024-16,34092,1
2019,71024-17,34094,1
2019,71024-18,34095,1
2019,71024-19,34098,1
2019,71024-2,34081,1
2019,71024-20,34099,1
2019,71024-21,35025,1
2019,71024-3,34083,1
2019,71024-4,34084,1
2019,71024-5,34085,1
2019,71024-6,34082,1
2019,71024-7,34086,1
2019,71024-8,34087,1
2019,71024-9,34091,1
2019,71025-0,38060,1
2019,71025-1,38998,1
2019,71025-10,39007,1
2019,71025-11,39008,1
2019,71025-12,39009,1
2019,71025-13,39010,1
2019,71025-14,39011,1
2019,71025-15,39012,1
2019,71025-16,38812,1
2019,71025-17,39710,1
2019,71025-18,38028,1
2019,71025-2,38999,1
2019,71025-20,82558,1
2019,71025-3,39000,1
2019,71025-4,39001,1
2019,71025-5,39002,1
2019,71025-6,39003,1
2019,71025-7,39004,1
2019,71025-8,39005,1
2019,71025-9,39006,1
2020,71026-0,43480,1
2020,71026-1,43481,1
2020,71026-10,43609,1
2020,71026-11,43610,1
2020,71026-12,43611,1
2020,71026-13,43612,1
2020,71026-14,43613,1
2020,71026-15,43614,1
2020,71026-16,43616,1
2020,71026-17,43618,1
2020,71026-18,43617,1
2020,71026-18,43650,2
2020,71026-2,43482,1
2020,71026-3,43483,1
2020,71026-4,43484,1
2020,71026-5,43485,1
2020,71026-6,43486,1
2020,71026-7,43488,1
2020,71026-8,43490,1
2020,71026-9,43608,1
2020,71027-0,49610,1
2020,71027-1,49611,1
2020,71027-10,49622,1
2020,71027-11,49623,1
2020,71027-12,49624,1
2020,71027-13,49625,1
2020,71027-14,49626,1
2020,71027-15,49627,1
2020,71027-16,49628,1
2020,71027-17,49629,1
2020,71027-17,49677,2
2020,71027-18,49630,1
2020,71027-2,49612,1
2020,71027-3,49613,1
2020,71027-4,49615,1
2020,71027-5,49616,1
2020,71027-6,49617,1
2020,71027-7,49618,1
2020,71027-8,49619,1
2020,71027-9,49621,1
2020,71028-0,71090,1
2020,71028-1,72198,1
2020,71028-10,72211,1
2020,71028-11,72210,1
2020,71028-12,72212,1
2020,71028-13,72213,1
2020,71028-14,72214,1
2020,71028-15,72219,1
2020,71028-16,72220,1
2020,71028-17,72223,1
2020,71028-18,72222,1
2020,71028-2,72199,1
2020,71028-3,72200,1
2020,71028-4,72201,1
2020,71028-5,72203,1
2020,71028-6,72204,1
2020,71028-7,72205,1
2020,71028-8,72207,1
2020,71028-9,72209,1
2021,71029-0,80703,1
2021,71029-1,80736,1
2021,71029-10,83243,1
2021,71029-11,83244,1
2021,71029-12,83245,1
2021,71029-13,83246,1
2021,71029-14,83247,1
2021,71029-2,83233,1
2021,71029-3,83234,1
2021,71029-4,83235,1
2021,71029-5,83237,1
2021,71029-6,83238,1
2021,71029-7,83239,1
2021,71029-8,83241,1
2021,71029-9,83242,1
1983,710-3,7832,1
2021,71030-0,97029,1
2021,71030-1,97030,1
2021,71030-10,97040,1
2021,71030-11,97041,1
2021,71030-12,97042,1
2021,71030-13,96902,1
2021,71030-14,97043,1
2021,71030-2,97033,1
2021,71030-3,97032,1
2021,71030-4,97034,1
2021,71030-5,97035,1
2021,71030-6,97036,1
2021,71030-7,97037,1
2021,71030-8,97038,1
2021,71030-9,97039,1
2002,7103-1,1668,1
2021,71031-0,107147,1
2021,71031-1,108978,1
2021,71031-10,108988,1
2021,71031-11,108989,1
2021,71031-12,108990,1
2021,71031-13,107149,1
2021,71031-14,108991,1
2021,71031-2,108979,1
2021,71031-3,108980,1
2021,71031-4,108981,1
2021,71031-5,108982,1
2021,71031-6,108983,1
2021,71031-7,108984,1
2021,71031-8,108986,1
2021,71031-9,108987,1
2022,71032-0,118960,1
2022,71032-1,118948,1
2022,71032-10,118957,1
2022,71032-11,118958,1
2022,71032-12,118959,1
2022,71032-13,118961,1
2022,71032-2,118949,1
2022,71032-3,118950,1
2022,71032-4,118951,1
2022,71032-5,118952,1
2022,71032-6,118953,1
2022,71032-7,118954,1
2022,71032-8,118955,1
2022,71032-9,118956,1
2016,71040-1,12397,1
2000,7104-1,16145,1
2017,71042-1,17677,1
2018,71043-1,26340,1
2019,71044-1,38687,1
1984,710-6,424,1
2001,7106-1,13554,1
1999,7110-1,6346,1
1977,711-1,723,1
1999,7111-1,532,1
2002,7113-1,14839,1
2000,7115-1,1828,1
2010,7116-1,1476,1
2015,71170-1,3847,1
2010,7117-1,9930,1
2015,71171-1,6352,1
2015,71172-1,16393,1
2015,71173-1,11496,1
2015,71174-1,2594,1
2002,7119-1,9456,1
2015,71200-1,2873,1
2015,71201-1,1128,1
2015,71202-1,3463,1
2015,71203-1,14424,1
2015,71204-1,14431,1
2015,71205-1,2073,1
2015,71206-1,2352,1
2015,71207-1,2193,1
2015,71209-1,13082,1
1977,712-1,2472,1
2015,71210-1,5805,1
1999,7121-1,2713,1
2015,71211-1,12176,1
2015,71212-1,8964,1
2015,71213-1,5163,1
2015,71214-1,1868,1
2015,71215-1,13199,1
2015,71216-1,10128,1
2015,71217-1,100,1
2015,71218-1,14611,1
2015,71219-1,12372,1
2015,71220-1,243,1
2015,71221-1,13360,1
2015,71222-1,9466,1
2015,71223-1,9113,1
2015,71227-1,3320,1
2016,71228-1,14068,1
2016,71229-1,2861,1
2016,71230-1,8443,1
2015,71231-1,14429,1
2015,71232-1,6719,1
2016,71233-1,9767,1
2016,71234-1,11591,1
2016,71235-1,5896,1
2016,71236-1,299,1
2016,71237-1,13487,1
2016,71238-1,11246,1
2016,71239-1,5244,1
2016,71240-1,4596,1
2000,7124-1,10262,1
2016,71241-1,11446,1
2016,71242-1,3776,1
2016,71244-1,15918,1
2016,71245-1,15275,1
2016,71246-1,12595,1
2016,71247-1,605,1
2018,71247-2,27345,1
2016,71248-1,12324,1
2016,71251-1,5560,1
2016,71253-1,8890,1
2017,71255-1,19842,1
2016,71256-1,12817,1
2016,71257-1,13816,1
2016,71258-1,14835,1
2001,7126-1,16187,1
2017,71264-1,19033,1
2017,71266-1,19034,1
2017,71267-1,19035,1
2001,7127-1,11993,1
1999,7128-1,12823,1
2016,71285-1,3084,1
2017,71286-1,17816,1
2017,71287-1,19871,1
2016,71300-1,12043,1
1999,7130-1,8634,1
2016,71301-1,7676,1
2016,71302-1,10469,1
2016,71303-1,3763,1
2016,71304-1,13637,1
2016,71305-1,10640,1
2016,71306-1,10902,1
2016,71307-1,9047,1
2016,71308-1,7998,1
2016,71309-1,6591,1
2016,71310-1,1181,1
1999,7131-1,11263,1
1999,7131-1,113536,2
2016,71311-1,12341,1
2016,71312-1,10141,1
2016,71313-1,15932,1
2016,71314-1,6823,1
2016,71315-1,4537,1
2016,71316-1,16043,1
2002,7133-1,12145,1
2016,71340-1,16938,1
2000,7134-1,8672,1
2016,71342-1,4073,1
2017,71343-1,19872,1
2017,71344-1,19036,1
2017,71346-1,19873,1
2017,71348-1,19037,1
2017,71349-1,19875,1
2010,7135-1,7184,1
2020,71360-1,50445,1
2010,7136-1,13935,1
2020,71361-0,70283,1
2020,71361-1,66954,1
2020,71361-10,70291,1
2020,71361-11,70292,1
2020,71361-11,70293,2
2020,71361-12,70295,1
2020,71361-12,70831,2
2020,71361-2,66959,1
2020,71361-3,70284,1
2020,71361-4,70285,1
2020,71361-5,70286,1
2020,71361-6,70287,1
2020,71361-7,70288,1
2020,71361-8,70289,1
2020,71361-9,70290,1
2020,71362-1,66909,1
2020,71363-1,66914,1
2020,71364-1,66915,1
2020,71365-1,50475,1
2020,71366-1,66916,1
2020,71367-1,66917,1
2020,71368-1,66918,1
2020,71369-1,50473,1
2020,71370-1,62526,1
2010,7137-1,2649,1
2020,71371-1,62527,1
2020,71372-1,62528,1
2020,71373-1,62529,1
2020,71374-1,69242,1
2020,71376-1,66919,1
2020,71377-1,66912,1
2021,71380-1,79498,1
2010,7138-1,143,1
2021,71381-1,79499,1
2021,71382-1,79500,1
2021,71383-1,79501,1
2021,71384-1,79502,1
2021,71385-1,79503,1
2021,71386-0,80923,1
2021,71386-1,80912,1
2021,71386-10,80922,1
2021,71386-11,79504,1
2021,71386-2,80913,1
2021,71386-3,80914,1
2021,71386-4,80915,1
2021,71386-5,80916,1
2021,71386-6,80917,1
2021,71386-7,80918,1
2021,71386-8,80919,1
2021,71386-9,80921,1
2021,71387-1,97788,1
2021,71388-1,104001,1
2021,71389-1,104000,1
2021,71390-1,103999,1
2002,7139-1,2751,1
2021,71391-1,103774,1
2021,71392-1,104003,1
2021,71393-1,104002,1
2021,71394-0,103480,1
2021,71394-1,107667,1
2021,71394-10,107679,1
2021,71394-11,107540,1
2021,71394-2,107669,1
2021,71394-3,107671,1
2021,71394-4,107672,1
2021,71394-5,107674,1
2021,71394-6,107675,1
2021,71394-7,107676,1
2021,71394-8,107677,1
2021,71394-9,107678,1
2021,71395-1,111663,1
2022,71396-1,116723,1
2022,71397-1,116137,1
2022,71398-1,116724,1
2022,71399-1,116163,1
2022,71400-1,116722,1
1999,7140-1,16059,1
2022,71401-1,116164,1
2022,71402-0,116967,1
2022,71402-1,120439,1
2022,71402-10,120449,1
2022,71402-11,116725,1
2022,71402-2,120441,1
2022,71402-3,120442,1
2022,71402-4,120443,1
2022,71402-5,120444,1
2022,71402-6,120445,1
2022,71402-7,120446,1
2022,71402-8,120447,1
2022,71402-9,120448,1
1999,7141-1,6783,1
2002,7142-1,11737,1
2002,7143-1,4732,1
2000,7144-1,16214,1
2010,7145-1,15419,1
2001,7146-1,7636,1
2010,7147-1,13058,1
2010,7148-1,4321,1
2003,714849-1,92858,1
2003,714850-1,92856,1
1999,7150-1,8034,1
1990,715-1,9076,1
1999,7151-1,10838,1
2002,7152-1,1369,1
2002,7153-1,2508,1
2002,7153-1,96190,2
2000,7155-1,7619,1
2010,7156-1,990,1
2010,7157-1,9917,1
2010,7158-1,5329,1
2000,7159-1,13296,1
2010,7160-1,6863,1
1999,7161-1,11241,1
2010,7162-1,16176,1
2002,7163-1,14069,1
2010,7164-1,9828,1
2010,7165-1,348,1
2001,7166-1,7294,1
2010,7167-1,11573,1
2010,7168-1,5219,1
2010,7169-1,11360,1
2020,71699-1,42769,1
2020,71700-1,42497,1
2020,71701-1,42792,1
2010,7170-2,662,1
2020,71702-1,42470,1
2020,71703-1,57858,1
2020,71704-1,57891,1
2020,71705-1,57861,1
2020,71706-1,42498,1
2020,71707-1,42472,1
2020,71708-1,42473,1
2020,71709-1,42474,1
2020,71710-1,42475,1
1999,7171-1,15240,1
2020,71711-1,42476,1
2020,71712-1,42477,1
2020,71713-1,42793,1
2020,71714-1,42499,1
2020,71715-1,42500,1
2020,71716-1,42501,1
2020,71717-1,57418,1
2020,71718-1,57892,1
2020,71719-1,57893,1
2020,71720-1,57422,1
2007,7172-1,419,1
2020,71721-1,57897,1
2020,71722-1,57898,1
2021,71730-1,81573,1
2007,7173-1,6420,1
2021,71731-1,81574,1
2021,71732-1,81572,1
2021,71733-1,81570,1
2021,71734-1,100301,1
2021,71735-1,81569,1
2021,71735-1,87174,2
2021,71736-1,81567,1
2021,71736-1,87172,2
2021,71737-1,81566,1
2021,71737-1,87176,2
2021,71738-1,81565,1
2021,71738-1,92280,2
2021,71739-1,100300,1
2021,71740-1,87993,1
2007,7174-1,11472,1
2021,71741-1,85198,1
2021,71741-1,94873,2
2021,71742-1,81568,1
2021,71745-1,85601,1
2021,71746-1,85602,1
2021,71747-1,85603,1
2021,71748-1,85604,1
2021,71749-1,100251,1
2021,71750-1,100314,1
2007,7175-1,6618,1
2021,71752-1,100290,1
2021,71753-1,100281,1
2021,71754-1,100318,1
2021,71755-1,100262,1
2021,71756-1,100292,1
2022,71757-1,118920,1
2022,71760-1,118896,1
2007,7176-1,16066,1
2022,71761-1,118928,1
2022,71762-1,118885,1
2022,71763-1,118886,1
2022,71765-1,118862,1
2022,71766-1,118867,1
2022,71767-1,118860,1
2007,7177-1,1109,1
2022,71776-1,118931,1
2007,7178-1,1325,1
2010,7179-1,6220,1
2010,7179-1,79594,2
2000,7180-1,9809,1
2000,7180-1,44860,2
2000,7181-1,9995,1
2000,7184-1,3144,1
2000,7184-1,78553,2
2001,7186-1,8969,1
2011,7187-1,7925,1
2011,7188-1,11010,1
2011,7189-1,15942,1
2000,7190-1,15340,1
2000,7191-1,12644,1
2002,7194-1,1603,1
2009,7195-1,12170,1
2009,7196-1,8628,1
2009,7197-1,9383,1
2009,7198-1,7218,1
2009,7199-1,14409,1
1979,7-2,8784,1
2002,7200-1,6144,1
2018,72001-1,21710,1
2018,72002-1,21099,1
2018,72003-1,21100,1
2018,72004-1,21101,1
2018,72005-1,21107,1
2018,72006-1,21108,1
1985,720-1,11364,1
1985,720-1,76009,2
2002,7201-1,15616,1
1969,720-2,5000,1
2002,7203-1,6885,1
2002,7204-1,6014,1
2010,7206-1,15946,1
2010,7207-1,5738,1
2010,7208-1,10413,1
2004,7209-1,12334,1
2004,7210-1,11544,1
1969,721-1,10796,1
2003,7212-1,5376,1
2010,7213-1,12298,1
2004,7214-1,15723,1
2006,7215-1,31367,1
2006,7216-1,327,1
2006,7216-2,1227,1
2006,7216-3,8381,1
2006,7217-1,16218,1
2006,7217-2,11365,1
2004,7218-1,15433,1
2004,7219-1,392,1
2004,7220-1,7169,1
1980,722-1,1248,1
2003,7221-1,4905,1
2003,7221-2,9617,1
1970,722-2,12083,1
2003,7222-1,3697,1
2003,7223-1,15614,1
2003,7223-2,5609,1
2003,7224-1,11601,1
1970,723-1,10286,1
1974,723-2,7623,1
2007,7233-1,72575,1
2005,7235-1,6503,1
2008,7235-2,763,1
2005,7236-1,9901,1
2008,7236-2,4153,1
2005,7237-1,13363,1
2006,7237-2,13128,1
2006,7237-2,37049,2
2005,7238-1,15520,1
2005,7239-1,9492,1
2005,7240-1,15792,1
1972,724-1,2455,1
2005,7241-1,5525,1
2005,7242-1,11579,1
2005,7242-1,43989,2
2005,7242-1,43990,3
2005,7243-1,5086,1
2005,7243-1,97171,2
2005,7244-1,16204,1
2005,7245-1,1594,1
2008,7245-2,15362,1
2008,7245-2,29482,2
2005,7246-1,6180,1
2005,7248-1,9422,1
2005,7249-1,1087,1
2005,7249-1,23671,2
2005,7250-1,1976,1
1990,725-1,12375,1
2005,7251-1,6347,1
1974,725-2,11780,1
2005,7252-1,3118,1
2005,7255-1,9237,1
2005,7256-1,637,1
2005,7257-1,6456,1
2005,7258-1,11717,1
2005,7259-1,16407,1
2005,7259-1,49258,2
2005,7260-1,15345,1
1976,726-1,1692,1
2005,7261-1,6000,1
2006,7261-2,6509,1
2006,7261-2,67436,2
2004,7262-1,15823,1
2005,7263-1,14093,1
2005,7264-1,6656,1
2005,7266-1,2205,1
2005,7267-1,14660,1
2005,7267-1,106761,2
2005,7268-1,9128,1
2005,7269-1,2863,1
2005,7270-1,8307,1
1977,727-1,388,1
2005,7271-1,526,1
2005,7272-1,11229,1
2005,7274-1,6020,1
2005,7275-1,11474,1
2005,7276-1,3733,1
2005,7278-1,12304,1
2011,7279-1,12561,1
2005,7280-1,5369,1
2005,7281-1,1111,1
2005,7283-1,8505,1
2011,7285-1,10843,1
2011,7286-1,10720,1
2011,7287-1,6101,1
2011,7287-1,22796,2
2011,7288-1,9454,1
2004,7290-1,8686,1
2012,7291-1,14751,1
2012,7292-1,2800,1
2005,7294-1,16215,1
2005,7295-1,13333,1
2005,7296-1,15651,1
2005,7297-1,5869,1
2005,7298-1,15731,1
1973,7-3,5723,1
2001,7300-1,14175,1
1973,730-1,14986,1
2001,7301-1,3726,1
1985,730-2,15529,1
2001,7302-1,1939,1
